symbol,WT1,p531,p53CAS1,p53RAS1,WT2,p532,p53CAS2,p53RAS2
Gm11565,1.427704499636803e-19,2.1515729321930406e-19,3.5948165786785987e-19,1.8537553631798452e-19,1.595492926076236e-19,2.6571596405032366e-19,3.2766202986305065e-19,1.504003188865196e-19
Ren1,1.427704499636803e-19,0.0005401123497972164,3.5948165786785987e-19,0.016189340220742875,1.595492926076236e-19,0.01983544556098628,3.2766202986305065e-19,0.0
Gm11567,1.427704499636803e-19,2.1515729321930406e-19,3.5948165786785987e-19,0.0,1.595492926076236e-19,2.6571596405032366e-19,3.2766202986305065e-19,0.02065034247371004
Ren2,1.427704499636803e-19,0.0005401123497972164,3.5948165786785987e-19,0.024640798548936388,1.595492926076236e-19,0.01983544556098628,3.2766202986305065e-19,0.0
Gm11568,1.427704499636803e-19,2.1515729321930406e-19,3.5948165786785987e-19,1.8537553631798452e-19,1.595492926076236e-19,2.6571596405032366e-19,3.2766202986305065e-19,1.504003188865196e-19
Gm11569,1.427704499636803e-19,2.1515729321930406e-19,3.5948165786785987e-19,1.8537553631798452e-19,1.595492926076236e-19,2.6571596405032366e-19,3.2766202986305065e-19,1.504003188865196e-19
Cldn9,1.427704499636803e-19,2.1515729321930406e-19,0.0,1.8537553631798452e-19,1.595492926076236e-19,2.6571596405032366e-19,0.08532783771931038,1.504003188865196e-19
Clec2l,1.427704499636803e-19,2.1515729321930406e-19,0.07952724021623422,0.013327648745587978,1.595492926076236e-19,2.6571596405032366e-19,0.040009482518959735,0.020362003098058537
Gm11570,1.427704499636803e-19,2.1515729321930406e-19,3.5948165786785987e-19,1.8537553631798452e-19,1.595492926076236e-19,2.6571596405032366e-19,3.2766202986305065e-19,1.504003188865196e-19
Clec3a,1.427704499636803e-19,2.1515729321930406e-19,3.5948165786785987e-19,1.8537553631798452e-19,1.595492926076236e-19,2.6571596405032366e-19,3.2766202986305065e-19,1.504003188865196e-19
Gm11487,1.427704499636803e-19,2.1515729321930406e-19,3.5948165786785987e-19,1.8537553631798452e-19,1.595492926076236e-19,2.6571596405032366e-19,3.2766202986305065e-19,1.504003188865196e-19
Gm1110,1.427704499636803e-19,2.1515729321930406e-19,3.5948165786785987e-19,1.8537553631798452e-19,1.595492926076236e-19,2.6571596405032366e-19,3.2766202986305065e-19,1.504003188865196e-19
Reg1,1.427704499636803e-19,2.1515729321930406e-19,3.5948165786785987e-19,1.8537553631798452e-19,1.595492926076236e-19,2.6571596405032366e-19,3.2766202986305065e-19,1.504003188865196e-19
Olfr1371,1.427704499636803e-19,2.1515729321930406e-19,0.04113602523438876,0.0,1.595492926076236e-19,2.6571596405032366e-19,0.0,0.02065034247371004
Reg2,1.427704499636803e-19,2.1515729321930406e-19,3.5948165786785987e-19,1.8537553631798452e-19,1.595492926076236e-19,2.6571596405032366e-19,3.2766202986305065e-19,1.504003188865196e-19
Reg3a,1.427704499636803e-19,2.1515729321930406e-19,0.04113602523438876,0.007744481669012961,1.595492926076236e-19,2.6571596405032366e-19,0.0,0.0
Olfr497,1.427704499636803e-19,2.1515729321930406e-19,3.5948165786785987e-19,1.8537553631798452e-19,1.595492926076236e-19,2.6571596405032366e-19,3.2766202986305065e-19,1.504003188865196e-19
Reg3b,1.427704499636803e-19,0.3552128495759983,1.1902058544176102,0.127712260069661,1.595492926076236e-19,0.2404302863383881,1.0290309948691654,0.42888299917015926
Reg3d,1.427704499636803e-19,2.1515729321930406e-19,3.5948165786785987e-19,1.8537553631798452e-19,1.595492926076236e-19,2.6571596405032366e-19,3.2766202986305065e-19,1.504003188865196e-19
Reg3g,1.427704499636803e-19,0.08978027504849648,1.2262102372439105,0.004319981602527119,1.595492926076236e-19,0.35711305485226036,1.1746531209563518,0.030853207524708454
Fbxw28,1.427704499636803e-19,2.1515729321930406e-19,3.5948165786785987e-19,1.8537553631798452e-19,1.595492926076236e-19,2.6571596405032366e-19,3.2766202986305065e-19,1.504003188865196e-19
Olfr495,1.427704499636803e-19,2.1515729321930406e-19,3.5948165786785987e-19,1.8537553631798452e-19,1.595492926076236e-19,2.6571596405032366e-19,3.2766202986305065e-19,1.504003188865196e-19
Fbxw26,1.427704499636803e-19,2.1515729321930406e-19,3.5948165786785987e-19,1.8537553631798452e-19,1.595492926076236e-19,2.6571596405032366e-19,3.2766202986305065e-19,1.504003188865196e-19
Gm1123,1.427704499636803e-19,0.05660508021040843,0.14181617878680614,0.046556951355277786,1.595492926076236e-19,0.00031532090636767526,0.03862991900222426,0.019926741846819043
Gm1140,1.427704499636803e-19,2.1515729321930406e-19,3.5948165786785987e-19,1.8537553631798452e-19,1.595492926076236e-19,2.6571596405032366e-19,3.2766202986305065e-19,1.504003188865196e-19
Nrg3,1.427704499636803e-19,2.1515729321930406e-19,0.04113602523438876,1.8537553631798452e-19,1.595492926076236e-19,2.6571596405032366e-19,0.0,1.504003188865196e-19
Gm11541,1.427704499636803e-19,0.037871557036256574,3.5948165786785987e-19,0.03307185638145929,1.595492926076236e-19,0.00021369318656194332,3.2766202986305065e-19,0.0
Olfr49,1.427704499636803e-19,2.1515729321930406e-19,3.5948165786785987e-19,1.8537553631798452e-19,1.595492926076236e-19,2.6571596405032366e-19,3.2766202986305065e-19,1.504003188865196e-19
Gm11595,1.427704499636803e-19,2.1515729321930406e-19,3.5948165786785987e-19,1.8537553631798452e-19,1.595492926076236e-19,2.6571596405032366e-19,3.2766202986305065e-19,1.504003188865196e-19
Rergl,1.427704499636803e-19,2.1515729321930406e-19,3.5948165786785987e-19,1.8537553631798452e-19,1.595492926076236e-19,2.6571596405032366e-19,3.2766202986305065e-19,1.504003188865196e-19
Gm12169,1.427704499636803e-19,2.1515729321930406e-19,3.5948165786785987e-19,1.8537553631798452e-19,1.595492926076236e-19,2.6571596405032366e-19,3.2766202986305065e-19,1.504003188865196e-19
Clcnkb,1.427704499636803e-19,2.1515729321930406e-19,3.5948165786785987e-19,0.007744481669012961,1.595492926076236e-19,2.6571596405032366e-19,3.2766202986305065e-19,0.0
Clcnka,1.427704499636803e-19,2.1515729321930406e-19,3.5948165786785987e-19,1.8537553631798452e-19,1.595492926076236e-19,2.6571596405032366e-19,3.2766202986305065e-19,1.504003188865196e-19
Rfpl3s,1.427704499636803e-19,0.001061729555157783,0.04113602523438876,1.8537553631798452e-19,1.595492926076236e-19,0.039585523695847086,0.0,1.504003188865196e-19
Rfpl4,1.427704499636803e-19,2.1515729321930406e-19,3.5948165786785987e-19,1.8537553631798452e-19,1.595492926076236e-19,2.6571596405032366e-19,3.2766202986305065e-19,1.504003188865196e-19
Gm12171,1.427704499636803e-19,2.1515729321930406e-19,3.5948165786785987e-19,1.8537553631798452e-19,1.595492926076236e-19,2.6571596405032366e-19,3.2766202986305065e-19,1.504003188865196e-19
Rfpl4b,1.427704499636803e-19,2.1515729321930406e-19,3.5948165786785987e-19,1.8537553631798452e-19,1.595492926076236e-19,2.6571596405032366e-19,3.2766202986305065e-19,1.504003188865196e-19
Rfx6,1.427704499636803e-19,2.1515729321930406e-19,3.5948165786785987e-19,1.8537553631798452e-19,1.595492926076236e-19,2.6571596405032366e-19,3.2766202986305065e-19,1.504003188865196e-19
Rfx8,1.427704499636803e-19,0.001061729555157783,3.5948165786785987e-19,0.016189340220742875,1.595492926076236e-19,0.039585523695847086,3.2766202986305065e-19,0.0
Nr5a1,1.427704499636803e-19,2.1515729321930406e-19,0.08295740937261756,1.8537553631798452e-19,1.595492926076236e-19,2.6571596405032366e-19,0.0,1.504003188865196e-19
Gm12253,1.427704499636803e-19,0.04204605750118049,0.23626258313147488,0.05489165251383446,1.595492926076236e-19,0.07956399763273007,0.16321128048788006,0.019835641749021464
Rgag1,1.427704499636803e-19,2.1515729321930406e-19,0.03802323602056201,0.11624881148495628,1.595492926076236e-19,2.6571596405032366e-19,0.041124659151635615,0.0
Clca6,1.427704499636803e-19,2.1515729321930406e-19,3.5948165786785987e-19,0.016189340220742875,1.595492926076236e-19,2.6571596405032366e-19,3.2766202986305065e-19,0.0
Clca5,1.427704499636803e-19,0.07538859758002855,3.5948165786785987e-19,1.8537553631798452e-19,1.595492926076236e-19,0.0004136687106201296,3.2766202986305065e-19,1.504003188865196e-19
Clca4,1.427704499636803e-19,0.0029823677903811283,0.12277263263855455,0.029881372039889196,1.595492926076236e-19,0.11863960756711292,0.018128026361724277,0.02012758559389602
Gm12,1.427704499636803e-19,2.1515729321930406e-19,0.04113602523438876,1.8537553631798452e-19,1.595492926076236e-19,2.6571596405032366e-19,0.0,1.504003188865196e-19
Gm11596,1.427704499636803e-19,2.1515729321930406e-19,3.5948165786785987e-19,1.8537553631798452e-19,1.595492926076236e-19,2.6571596405032366e-19,3.2766202986305065e-19,1.504003188865196e-19
Cldn11,1.427704499636803e-19,0.0799964526482283,0.0,0.013327648745587978,1.595492926076236e-19,0.07995484734486946,0.04251092953510286,0.020362003098058537
Cldn13,1.427704499636803e-19,0.05083724899456747,0.8214068283071174,0.012147965291597129,1.595492926076236e-19,0.3765016786498877,0.657476717237619,0.03070648140497548
Olfr493,1.427704499636803e-19,2.1515729321930406e-19,3.5948165786785987e-19,1.8537553631798452e-19,1.595492926076236e-19,2.6571596405032366e-19,3.2766202986305065e-19,1.504003188865196e-19
Resp18,1.427704499636803e-19,2.1515729321930406e-19,0.04113602523438876,1.8537553631798452e-19,1.595492926076236e-19,2.6571596405032366e-19,0.0,1.504003188865196e-19
Cldn26,1.427704499636803e-19,0.001061729555157783,3.5948165786785987e-19,1.8537553631798452e-19,1.595492926076236e-19,0.039585523695847086,3.2766202986305065e-19,1.504003188865196e-19
Olfr492,1.427704499636803e-19,2.1515729321930406e-19,3.5948165786785987e-19,1.8537553631798452e-19,1.595492926076236e-19,2.6571596405032366e-19,3.2766202986305065e-19,1.504003188865196e-19
Cldn24,1.427704499636803e-19,0.001061729555157783,3.5948165786785987e-19,0.013327648745587978,1.595492926076236e-19,0.039585523695847086,3.2766202986305065e-19,0.020362003098058537
Gm11757,1.427704499636803e-19,2.1515729321930406e-19,0.020181485267541294,1.8537553631798452e-19,1.595492926076236e-19,2.6571596405032366e-19,0.0,1.504003188865196e-19
Olfr491,1.427704499636803e-19,2.1515729321930406e-19,3.5948165786785987e-19,1.8537553631798452e-19,1.595492926076236e-19,2.6571596405032366e-19,3.2766202986305065e-19,1.504003188865196e-19
Gm11758,1.427704499636803e-19,2.1515729321930406e-19,0.020181485267541294,1.8537553631798452e-19,1.595492926076236e-19,2.6571596405032366e-19,0.0,1.504003188865196e-19
Olfr490,1.427704499636803e-19,2.1515729321930406e-19,3.5948165786785987e-19,1.8537553631798452e-19,1.595492926076236e-19,2.6571596405032366e-19,3.2766202986305065e-19,1.504003188865196e-19
Cldn19,1.427704499636803e-19,0.07538859758002855,0.20068050864842354,1.8537553631798452e-19,1.595492926076236e-19,0.0004136687106201296,0.07950672333369452,1.504003188865196e-19
Gm11937,1.427704499636803e-19,2.1515729321930406e-19,3.5948165786785987e-19,1.8537553631798452e-19,1.595492926076236e-19,2.6571596405032366e-19,3.2766202986305065e-19,1.504003188865196e-19
Cldn17,1.427704499636803e-19,2.1515729321930406e-19,3.5948165786785987e-19,1.8537553631798452e-19,1.595492926076236e-19,2.6571596405032366e-19,3.2766202986305065e-19,1.504003188865196e-19
Cldn16,1.427704499636803e-19,2.1515729321930406e-19,3.5948165786785987e-19,1.8537553631798452e-19,1.595492926076236e-19,2.6571596405032366e-19,3.2766202986305065e-19,1.504003188865196e-19
Gm11938,1.427704499636803e-19,2.1515729321930406e-19,3.5948165786785987e-19,1.8537553631798452e-19,1.595492926076236e-19,2.6571596405032366e-19,3.2766202986305065e-19,1.504003188865196e-19
